id,name
Q7077058,octomeria praestans
Q8247780,bifrenaria leucorhoda
Q8768589,disa incarnata
Q9607027,aloe rubriflora
Q9693438,campylocentrum minutum
Q10342783,oxystophyllum paniferum
Q10343370,pabstiella fusca
Q10389144,vanilla palmarum
Q10838391,zamia lacandona
Q10914905,appendicula reflexa
Q15287805,campylocentrum schneeanum
Q15317754,pilosocereus collinsii
Q15343413,opuntia mistiensis
Q15387067,euphorbia louwii
Q15388461,euphorbia papilionum
Q15389416,euphorbia schizacantha
Q15390618,euphorbia songweana
Q15435695,platanthera brevifolia
Q15439991,crepidium vinicolor
Q15440267,calanthe flava
Q15440344,crepidium soleiforme
Q15443139,eulophia bouliawongo
Q15444774,cattleya jenmanii
Q15445386,polystachya expansa
Q15451972,stelis aquinoana
Q15453834,stelis choriantha
Q15455656,stelis capitata
Q15459807,dendrobium panduriferum
Q15461920,eulophiella galbana
Q15464425,dendrobium teretifolium
Q15465783,gomphichis traceyae
Q15465938,dryadella guatemalensis
Q15466114,goodyera rosea
Q15466791,telipogon nervosus
Q15467469,epidendrum alpicola
Q15468731,epidendrum ardens
Q15468795,trichocentrum jonesianum
Q15470228,encyclia guatemalensis
Q15470761,epidendrum macroclinium
Q15472226,microchilus trifasciatus
Q15473870,neocogniauxia monophylla
Q15474053,microcoelia elliotii
Q15475984,oberonia bantaengensis
Q15476245,oberonia setigera
Q15477849,oberonia nitidicauda
Q15478934,oreorchis discigera
Q15479239,ornithocephalus longilabris
Q15481641,oberonia surigaensis
Q15481994,palmorchis nitida
Q15482377,habenaria magdalenensis
Q15485944,platystele londonoana
Q15487246,habenaria uliginosa
Q15489146,lepanthes pilosa
Q15489261,platystele schneideri
Q15489697,agrostophyllum megalurum
Q15491122,aspidogyne bidentifera
Q15492350,brachionidium arethusa
Q15493346,lepanthes minyglossa
Q15496329,sobralia persimilis
Q15496695,schoenorchis paniculata
Q15497567,ponthieva rinconii
Q15500405,maxillaria striata
Q15500623,liparis biloba
Q17185203,alsophila ×marcescens
Q17270418,epidendrum francisci
Q17320780,liparis bracteata
Q17324229,microchilus perijanus
Q17324662,oncidium luteopurpureum
Q17327230,pinalia myristiciformis
Q17327253,pinalia cylindrostachya
Q28816277,dendrochilum tortile
Q28816456,habenaria tamanduensis
Q39374469,maxillaria acuminata
Q42728728,acianthera nikoleae
Q42749290,nervilia umphangensis
Q88483124,grosourdya minutissima
Q90476798,liparis honbaensis
Q91245902,acianthera saraca-taquerensis
Q91263881,dactylorhiza vadorum
Q91300637,crossoglossa gentryi
Q91346790,rodriguezia joesiana
Q91361917,trichosalpinx gabi-villegasiae
Q92127656,odontochilus rajanus
Q92428155,ponthieva hermiliae
Q50863,plecturocebus vieirai
Q954000,lepanthes scopula
Q1054646,cattleya jongheana
Q1135403,corryocactus chachapoyensis
Q1147810,cylindropuntia molesta
Q4987898,bulbophyllum elbertii
Q4988185,bulbophyllum hoyifolium
Q5210249,dalbergia funera
Q5382779,epidendrum mancum
Q5979347,goodyera schlechtendaliana
Q7077959,oncidium constrictum
Q7430180,scaphyglottis stellata
Q10267155,disperis neilgherrensis
Q10355372,pterygodium hallii
Q10355374,pterygodium leucanthum
Q10913415,nervilia cumberlegii
Q11086381,tropidia nipponica
Q15239436,peristylus jinchuanicus
Q15434049,orchis laeta
Q15436576,crepidium bispiriferum
Q15436934,platanthera ussuriensis
Q15438181,pleurothallis amplectens
Q15442428,catasetum napoense
Q15443242,cynorkis gigas
Q15443500,pleurothallis supervacanea
Q15444198,eulophia chaunanthe
Q15444981,eulophia ramosa
Q15446293,polystachya holstii
Q15446407,cystorchis gracilis
Q15447967,spathoglottis grandifolia
Q15454395,stelis brunnea
Q15459049,elleanthus caroli
Q15460464,eriopsis rutidobulbon
Q15460513,stelis satyrella
Q15462398,dendrobium swartzii
Q15464179,taeniophyllum breviscapum
Q15466710,ipsea thailandica
Q15466957,dendrochilum unicallosum
Q15467085,kefersteinia sanguinolenta
Q15467294,epidendrum allochronum
Q15468625,luisia recurva
Q15468656,luisia foxworthii
Q15469633,macroclinium oberonia
Q15469642,malaxis boninensis
Q15470005,trichoglottis latisepala
Q15470416,trichosalpinx lamellata
Q15470546,trichoglottis scandens
Q15470638,malaxis moritzii
Q15470723,macroclinium escobarianum
Q15470776,thelymitra holmesii
Q15470824,epidendrum longirepens
Q15472066,micropera edanoi
Q15476398,epidendrum zosterifolium
Q15477469,epidendrum saximontanum
Q15478104,oberonia werneri
Q15478840,gongora grossa
Q15482038,habenaria phylacocheira
Q15486912,habenaria pratensis
Q15487633,ponthieva hameri
Q15487833,lepanthes niphas
Q15489754,lepanthes stimsonii
Q15489887,porroglossum nutibara
Q15490594,psychopsis versteegiana
Q15491198,promenaea rollissonii
Q15493837,rodriguezia brachystachys
Q15493846,appendicula peyeriana
Q15497478,anathallis minutalis
Q15497886,ceratostylis vonroemeri
Q15498734,oncidium acinaceum
Q15498974,oncidium fasciferum
Q15500536,liparis biglobulifera
Q15501020,lepanthes pastoensis
Q15514520,psychopsiella limminghei
Q15531528,dalbergia malangensis
Q17138469,cyathea ramispina
Q17186883,cyathea pygmaea
Q17246287,mammillaria pringlei
Q17270453,epidendrum holtonii
Q17270507,epidendrum leucochilum
Q17270763,echinorhyncha litensis
Q17320206,gomesa calimaniana
Q17320293,gomesa spiloptera
Q17320798,lepanthes sotoi
Q17320805,lepanthes purulhaensis
Q17328799,polystachya bruechertiae
Q17329265,robiquetia millariae
Q17332209,zootrophion ximenae
Q20658240,pithecia mittermeieri
Q28816698,pinalia punctata
Q28816775,stenotyla maculata
Q39317274,orchis cyrenaica
Q39341180,dendrobium melaleucaphilum
Q39374532,maxillaria monacensis
Q65930440,agrostophyllum huonense
Q80688326,malaxis maguirei
Q81733933,mammillaria eichlamii
Q91324871,lepanthes milciadesmejiae
Q91592317,epistephium epiphyticum
Q92464116,anathallis seidelii
Q96105257,laelia milleri
Q4522898,schoenorchis fragrans
Q5018936,potamotrygon signata
Q5383098,epipactis tremolsii
Q5733044,brachycorythis macrantha
Q9673806,caladenia oreophila
Q9673952,caladenia septuosa
Q10261117,corycium deflexum
Q10262002,cryptostylis maculata
Q10316828,lecanorchis bicarinata
Q10344365,paphiopedilum wilhelminae
Q15287001,acianthera exdrasii
Q15439260,pleurothallis cardiothallis
Q15440934,crossoglossa polyblephara
Q15442252,cynorkis commersoniana
Q15443124,cynorkis zaratananae
Q15443967,pleurothallis vieirae
Q15447804,polystachya undulata
Q15449390,cyrtopodium willmorei
Q15450699,didymoplexis torricellensis
Q15451739,dimerandra tarapotana
Q15455559,stelis floresii
Q15458605,manniella gustavi
Q15459492,stelis panguiensis
Q15459931,dressleria dodsoniana
Q15463932,dendrochilum grandiflorum
Q15465596,dendrochilum tetradactyliferum
Q15465740,govenia quadriplicata
Q15466136,telipogon octavioi
Q15467566,tetramicra parviflora
Q15467729,epidendrum bidens
Q15468013,thrixspermum ligulatum
Q15468383,epidendrum churunense
Q15470307,macradenia tridentata
Q15470317,luisia celebica
Q15470812,epidendrum jarae
Q15471304,malaxis perezii
Q15473129,epidendrum phyllocharis
Q15473199,eria cochinchinensis
Q15473489,epidendrum neudeckeri
Q15473508,epidendrum bugabense
Q15473752,zeuxine elatior
Q15473868,zeuxine palawensis
Q15474468,epidendrum saccatum
Q15474744,xylobium aurantiacum
Q15474882,epidendrum tessmannii
Q15475207,eria straminea
Q15475527,epidendrum veraguasense
Q15475874,eria sumbawensis
Q15476140,epidendrum sarcostalix
Q15477524,zootrophion dodsonii
Q15477853,oberonia patentifolia
Q15479211,habenaria candolleana
Q15480076,pabstia placanthera
Q15480654,habenaria cribbiana
Q15481619,habenaria leibergii
Q15484905,holothrix orthoceras
Q15486475,plocoglottis striata
Q15487028,ponthieva appendiculata
Q15488836,platystele schmidtchenii
Q15489521,prosthechea fragrans
Q15489808,lepanthes jamboeensis
Q15490058,aglossorrhyncha serrulata
Q15490107,lepanthes magnipetala
Q15490590,lepanthes rhodophylla
Q15490674,agrostophyllum niveum
Q15491515,benthamia humbertii
Q15492233,lepanthes pteroglossa
Q15493963,quekettia papillosa
Q15494078,pterostylis hamata
Q15494210,liparis wageneri
Q15494354,appendicula triloba
Q15494466,pterostylis psammophilus
Q15495734,sauroglossum dromadum
Q15496144,cheirostylis moniliformis
Q15496225,sobralia purpurea
Q15497135,sobralia mariannae
Q15497205,sobralia exigua
Q15497651,nervilia khasiana
Q15498047,maxillaria gymnochila
Q15498240,notylia sylvestris
Q15498360,maxillaria margretiae
Q15501446,anathallis maguirei
Q15531927,dalbergia mimosella
Q15703846,sudamerlycaste jimenezii
Q17320588,lepanthes oscarii
Q17320796,lepanthes zelenkoi
Q17320832,lepanthes caluffii
Q17320837,lepanthes gin-ganii
Q17323640,microchilus ceratostele
Q17324231,microchilus microcalcar
Q17329298,pterostylis exalla
Q17329514,sobralia blancoi
Q42747374,malaxis irmae
Q42753885,robiquetia culicifera
Q62566431,porroglossum ecuagenerense
Q91427018,govenia plowmanii
Q91453588,pelexia triangularis
Q91573337,cranichis rotundifolia
Q91589961,epidendrum monteagudoi
Q92387905,lepanthes pachychila
Q132973,nepenthes rajah
Q142968,rhizanthella gardneri
Q150358,aloe bulbillifera
Q161476,ophrys sphegodes
Q289279,neuwiedia zollingeri
Q291645,pachypodium rutenbergianum
Q309566,aloe mutabilis
Q309664,aloe porphyrostachys
Q589245,leiothrix lutea
Q783873,austrocylindropuntia vestita
Q1135408,corryocactus charazanensis
Q1937703,phalaenopsis sumatrana
Q2849761,angraecum cordemoyi
Q3946486,culicia hoffmeisteri
Q3947876,balanophyllia scabra
Q4247320,bulbophyllum cupreum
Q4674163,acineta chrysantha
Q4988221,bulbophyllum incarum
Q4995077,bulbophyllum makoyanum
Q4995128,bulbophyllum meristorhachis
Q4995567,bulbophyllum rajanum
Q4995592,bulbophyllum renkinianum
Q4995785,bulbophyllum stabile
Q5191070,cryptostylis hunteriana
Q5434460,macrozamia plurinervia
Q5658835,aeranthes arachnites
Q5851718,euphorbia lacei
Q6848073,cycas micholitzii
Q7092038,oncidium ciliatum
Q7092058,gomesa longicornu
Q9580371,acianthera fecunda
Q9580459,acianthera heteropetala
Q10267148,disperis macowanii
Q10901240,oberonia menghaiensis
Q10911569,calanthe hancockii
Q11041990,aphyllorchis caudata
Q11178340,dendrobium dixanthum
Q14557458,anathallis lobiserrata
Q15077419,phragmipedium christiansenianum
Q15239495,sunipia candida
Q15249824,dendrobium cariniferum
Q15385039,euphorbia gentilis
Q15436409,cranichis hieroglyphica
Q15438940,pleurothallis chuscalica
Q15441325,calanthe maquilingensis
Q15444240,cyrtidiorchis alata
Q15446012,cyrtochilum misasianum
Q15448735,cymbidium roseum
Q15450554,spiranthes magnicamporum
Q15450901,dendrobium biflorum
Q15451278,diodonopsis erinacea
Q15452719,stelis amparoana
Q15457106,stelis harlingii
Q15459395,stelis mucrouncata
Q15464600,dendrochilum joclemensii
Q15465368,telipogon ecuadorensis
Q15466833,telipogon tamboensis
Q15471711,epidendrum mesomicron
Q15471725,microchilus parvilabrum
Q15472923,epidendrum paniculosum
Q15474143,eria diluta
Q15474362,zeuxine pulchra
Q15475973,neottia nandadeviensis
Q15477294,dimorphorchis tenomensis
Q15477780,neobennettia genegeorgei
Q15477810,oberonia padangensis
Q15481900,habenaria ramayyana
Q15482163,pelexia viridis
Q15482329,pedilochilus brachiatus
Q15482895,habenaria schomburgkii
Q15483414,peristeria violacea
Q15484952,habenaria salaccensis
Q15490932,baskervilla assurgens
Q15491689,aspidogyne rotundifolia
Q15493907,brachystele luzmariana
Q15494440,masdevallia anceps
Q15495664,lepanthes teretipetala
Q15497212,masdevallia pyxis
Q15497278,maxillaria ochroglossa
Q15497550,maxillaria longicaulis
Q15498087,anathallis scariosa
Q15498506,chondrorhyncha picta
Q15498849,angraecum crassifolium
Q15501319,masdevallia condorensis
Q39321982,stenia palorae
Q39325393,eria pulchella
Q39349064,chamaeanthus begaudii
Q39367988,pleurothallis yupanki
Q42740911,diaphananthe odoratissima
Q48814866,prasophyllum spadiceum
Q50883872,herminium humidicola
Q55853025,encyclia rhynchophora
Q65936112,dendrobium excavatum
Q90469817,ixyophora advena
Q91355814,stelis pileata
Q91588205,epidendrum colanense
Q92392665,liparis nonatra
Q92409819,oncidium henning-jensenii
Q92637905,dendrolirium ferrugineum
Q92948163,pabstiella calcarata
Q161124,epipactis palustris
Q1147828,cylindropuntia tesajo
Q2821972,abronia smithi
Q3012269,dalbergia ecastaphyllum
Q4247896,nepenthes copelandii
Q5236709,trichosalpinx egleri
Q5988960,macroclinium manabinum
Q8960550,eurystyles actinosophila
Q9657829,bipinnula polysyka
Q9673572,caladenia exilis
Q9693325,campylocentrum acutilobum
Q9693371,campylocentrum densiflorum
Q10267012,disa vaginata
Q10267124,disperis crassicaulis
Q11176798,tainia hualienia
Q14943307,opuntia darwinii
Q15287487,caladenia concinna
Q15287510,caladenia clavigera
Q15287535,caladenia drakeoides
Q15287682,caladenia vulgata
Q15288019,cleistes lenheirensis
Q15340850,diospyros boivinii
Q15430616,collabium chloranthum
Q15430665,collabium delavayi
Q15437816,crepidium insulare
Q15441538,pleurothallis glabra
Q15442704,cynorkis cylindrostachys
Q15444745,polystachya canaliculata
Q15445078,eulophia ukingensis
Q15445244,polystachya bipoda
Q15446329,polystachya pocsii
Q15449249,specklinia calderae
Q15455269,stelis crassilabia
Q15456142,stelis falcifera
Q15456930,stelis hylophila
Q15457632,stelis janus
Q15459015,stelis naviculigera
Q15460019,stelis muscosa
Q15460126,stelis pubipetala
Q15464076,taeniophyllum clavicalcar
Q15464261,taeniophyllum brunnescens
Q15464529,dendrochilum dulitense
Q15464787,taeniophyllum pachyacris
Q15464948,dendrochilum micholitzianum
Q15465855,tainia megalantha
Q15466720,holcoglossum nujiangense
Q15468452,thelymitra purpurata
Q15469124,lueddemannia striata
Q15469141,thrixspermum filifolium
Q15470002,malaxis hoi
Q15470942,trichotosia mollis
Q15472180,epidendrum amplexigastrium
Q15472916,epidendrum microdiothoneum
Q15472957,epidendrum obergii
Q15474415,epidendrum lignosum
Q15474693,vanilla cribbiana
Q15476716,microchilus pseudobrunnescens
Q15476772,oberonia vieillardii
Q15478063,oberonia pleistophylla
Q15481674,palmorchis guianensis
Q15482846,habenaria simillima
Q15483498,holothrix secunda
Q15484094,lepanthes absens
Q15486155,lepanthes fractiflexa
Q15486410,platylepis viscosa
Q15486464,plocoglottis pseudomoluccana
Q15488449,prasophyllum occidentale
Q15488617,podochilus hellwigii
Q15488636,lepanthes florencia
Q15489145,aeranthes tropophila
Q15491899,liparis auriculifera
Q15492358,liparis hemipilioides
Q15492495,appendicula leytensis
Q15493997,liparis nephrocardia
Q15496642,chloraea bidentata
Q15497672,appendicula purpurascens
Q15498151,anathallis ordinata
Q15499526,oncidium martinezii
Q15500887,maxillaria urbaniana
Q15501489,maxillaria wojii
Q15515182,rimacola elliptica
Q17320132,gomesa salesopolitana
Q17320833,lepanthes vestigialis
Q17324185,mormodes gurupiensis
Q17324680,oncidium hauensteinii
Q20965961,stelis elegans
Q28816058,cyrtochilum hirtzii
Q37711107,potamotrygon albimaculata
Q39363059,maxillaria fimbriatiloba
Q42730232,andinia viebrockiana
Q55843220,dendrobium comptonii
Q55864798,habenaria crassilabia
Q64170323,stelis hydra
Q91488835,trichocentrum ayacuchense
Q91587409,epidendrum althaniorum
Q91588674,epidendrum fusagasugaense
Q92142781,pleurothallis hirtziana
Q92559020,octarrhena mendumiana
Q92635940,cylindrolobus hegdei
Q93212887,specklinia absurda
Q1387314,dalbergia acariiantha
Q2494524,grammatophyllum martae
Q2711736,abronia montecristoi
Q2933761,caleana major
Q2996998,corallorhiza maculata
Q3708557,dioon stevensonii
Q5382772,epidendrum hololeucum
Q5876402,gavilea australis
Q10342759,oxystophyllum bipulvinatum
Q10368582,satyrium oliganthum
Q10389157,vanilla schwackeana
Q10858780,bletia purpurea
Q11041796,pholidota protracta
Q15251127,habenaria longiracema
Q15287029,acianthera decurrens
Q15287504,caladenia bartlettii
Q15287943,cleistes gert-hatschbachiana
Q15289426,acianthera compressicaulis
Q15437680,crepidium incurvum
Q15438371,crepidium lilacinum
Q15439242,pleurothallis cleistogama
Q15440125,crepidium vitiense
Q15443277,eulophia chrysoglossoides
Q15444437,polystachya caloglossa
Q15446722,polystachya lindblomii
Q15450072,dendrobium archipelagense
Q15451487,staurochilus loherianus
Q15454802,stelis corniculata
Q15460262,stelis schmidtchenii
Q15460477,stelis simplicilabia
Q15461817,stelis viridula
Q15462199,stenia lillianae
Q15463235,dendrochilum barbifrons
Q15464081,glomera myrtillus
Q15465645,gomphichis steyermarkii
Q15467458,koellensteinia ionoptera
Q15468205,epidendrum addae
Q15469022,lepanthopsis farrago
Q15469101,epidendrum citrochlorinum
Q15469161,epidendrum cyclopterum
Q15470759,mediocalcar congestum
Q15471329,epidendrum luckei
Q15472216,epidendrum bryophilum
Q15474320,eria simplex
Q15475315,microtis arenaria
Q15476655,oberonia longispica
Q15476787,genyorchis sanfordii
Q15477057,gastrodia fimbriata
Q15477450,epidendrum pseudoglobiflorum
Q15477498,epidendrum pedicellare
Q15477562,epidendrum sympodiale
Q15478387,habenaria corticicola
Q15478765,octarrhena umbellulata
Q15479188,habenaria auriculiloba
Q15479527,habenaria falcigera
Q15480338,habenaria kyimbilae
Q15480397,habenaria lankesteri
Q15484092,lepanthes brenneri
Q15484505,phreatia pleistantha
Q15485221,pinalia stricta
Q15485668,lepanthes elaminata
Q15485763,lepanthes cremersii
Q15487359,ponthieva campestris
Q15487505,phreatia virescens
Q15487609,ponthieva tuerckheimii
Q15490243,lepanthes vatrax
Q15490897,prosthechea obpiribulbon
Q15491679,aulosepalum nelsonii
Q15491841,lepanthes ibanezii
Q15491934,liparis inamoena
Q15492214,liparis geophila
Q15494938,agrostophyllum amboinense
Q15495517,sarcoglottis turkeliae
Q15495890,lepanthes terpsichore
Q15495967,sobralia biflora
Q15496800,sobralia candida
Q15496973,sobralia ruckeri
Q15497925,ponthieva villosa
Q15498117,nervilia pallidiflora
Q15501270,solenocentrum asplundii
Q15501594,monophyllorchis microstyloides
Q15531710,dalbergia menoeides
Q15531936,dalbergia iquitosensis
Q15586669,aa hieronymi
Q17274573,zamia onan-reyesii
Q17320276,habenaria arenata
Q17320714,liparis swenssonii
Q17324681,oncidium harryanum
Q17331964,vanilla espondae
Q19848432,maxillaria parviflora
Q28816325,epidendrum degranvillei
Q28816546,maxillaria nigrolabia
Q28816559,mormodes arachnopsis
Q42745832,lepanthes calochroma
Q42893439,tamayorkis hintonii
Q91324951,lepanthes utyumii
Q91591596,epidendrum valenzuelae
Q92407673,neottia hohuanshanensis
Q92679941,stelis colorata
Q93199694,palmorchis maculata
Q199136,galanthus gracilis
Q2927883,bulbophyllum beccarii
Q5375639,encyclia citrina
Q6070964,pelexia bonariensis
Q10261121,corycium nigrescens
Q10368568,satyrium lupulinum
Q10368782,scaphyglottis limonensis
Q15251960,cleisostoma medogense
Q15287168,acianthera wawraeana
Q15287680,caladenia transitoria
Q15339698,paphiopedilum dixlerianum
Q15430643,gastrochilus sutepensis
Q15435885,cranichis galatea
Q15438382,pleurothallis bicruris
Q15440227,crepidium resupinatum
Q15442152,cyclopogon oliganthus
Q15442504,cyclopogon luerorum
Q15446303,polystachya stauroglossa
Q15447673,ponerorchis brevicalcarata
Q15456573,stelis elatissima
Q15458787,stelis pendens
Q15461092,dendrobium petiolatum
Q15462373,galeottia prainiana
Q15464150,glomera nana
Q15465162,govenia greenwoodii
Q15466402,telipogon stinae
Q15466649,grosourdya callifera
Q15467332,hippeophyllum papillosum
Q15467606,epidendrum bakrense
Q15467718,epidendrum aristoloides
Q15469018,lepanthopsis pulchella
Q15469580,trichopilia occidentalis
Q15469928,malaxis jaraguae
Q15471558,epidendrum heterothoneum
Q15472399,epidendrum molleturense
Q15474106,eria triloba
Q15476304,epidendrum woytkowskianum
Q15477678,epidendrum sucumbiense
Q15477903,oberonia maboroensis
Q15479571,orestias stelidostachya
Q15481070,octarrhena angustissima
Q15481913,habenaria lucaecapensis
Q15482021,habenaria macvaughiana
Q15482489,pelexia mandonii
Q15482974,pelexia comosa
Q15484114,holothrix unifolia
Q15484544,peristylus elbertii
Q15484866,phreatia spathulata
Q15485633,platycoryne guingangae
Q15486231,phreatia jadunae
Q15488422,aeranthes sambiranoensis
Q15490125,lepanthes ruscifolia
Q15493396,brachionidium cruziae
Q15494095,liparis sparsiflora
Q15494181,quekettia vermeuleniana
Q15494273,liparis viridipurpurea
Q15494846,calochilus pulchellus
Q15494906,chiloschista fasciata
Q15495566,pterostylis monticola
Q15495894,calochilus kalaru
Q15497306,anathallis concinna
Q15500192,lepanthes paradoxa
Q15500469,rhomboda arunachalensis
Q15501529,sarcoglottis stergiosii
Q15531680,dalbergia granadillo
Q15665926,gomesa ramosa
Q15677355,gomesa barbaceniae
Q17037633,cyathea roroka
Q17041942,cyathea praecincta
Q17185307,alsophila ponapeana
Q17186127,alsophila hymenodes
Q17188718,sphaeropteris auriculifera
Q17320852,jumellea alionae
Q17324733,oncidium abortivoides
Q17327270,pinalia obvia
Q21312029,thelymitra orientalis
Q28815997,cheirostylis cristata
Q28816567,mycaranthes melaleuca
Q28816760,spathoglottis microchilina
Q28816781,stichorkis pandurata
Q39345101,oerstedella fuscina
Q42682266,buchtienia nitida
Q42728721,acianthera laxa
Q42752118,polystachya orophila
Q43210310,rhipidoglossum montealenense
Q59915627,maxillaria uniflora
Q91245832,acianthera nellyae
Q91284233,acianthera calopedilon
Q91315125,grosourdya multistrata
Q91328528,maxillaria gracillima
Q91329009,maxillaria perulera
Q91339791,pennilabium labanyaeanum
Q92132668,pabstiella deltoglossa
Q92555927,maxillaria donaldeedodii
Q92576486,stelis annedamoniae
Q92645429,habenaria casillasii
Q92948439,pabstiella conspersa
Q93044909,muscarella xyloura
Q93213421,stelis chaetostoma
Q94437571,opuntia ticnamarensis
Q93641,aloe milne-redheadii
Q141757,euphorbia abdelkuri
Q292273,eriosyce subgibbosa
Q1356534,aloe bowiea
Q2053800,parodia curvispina
Q3009467,himantoglossum metlesicsianum
Q3110535,goniurosaurus bawanglingensis
Q3336195,cypripedium farreri
Q3336811,bulbophyllum elatum
Q4010377,bathypathes platycaulus
Q4987522,bulbophyllum brassii
Q4987954,bulbophyllum exiguum
Q4988039,bulbophyllum fulgens
Q6991003,corybas dienemus
Q7092057,oncidium lineoligerum
Q10342784,oxystophyllum speculigerum
Q10350530,pleurothallopsis nemorosa
Q15240638,habenaria aitchisonii
Q15383816,euphorbia exilis
Q15386466,euphorbia ingenticapsa
Q15436061,cranichis notata
Q15436849,cranichis sparrei
Q15440136,crepidium repens
Q15442083,cynorkis calanthoides
Q15442231,cynorkis bathiei
Q15445710,cystorchis ranaiensis
Q15450913,dendrobium brachypus
Q15452361,stelis atrorubens
Q15454577,stelis bovilinguis
Q15455383,stelis cundinamarcae
Q15458915,stelis milagrensis
Q15460336,epiblastus auriculatus
Q15461708,stelis schistochila
Q15464366,taeniophyllum kaniense
Q15464726,genoplesium firthii
Q15465234,goodyera sechellarum
Q15465364,dendrochilum oreophilum
Q15465969,dryadella aviceps
Q15466654,dendrochilum rhombeum
Q15467361,thrixspermum amesianum
Q15467848,epidendrum boricuarum
Q15468275,epidendrum cochabambanum
Q15468634,lueckelia breviloba
Q15469193,epidendrum carvalhoi
Q15469706,trichosalpinx cryptantha
Q15470498,epidendrum haberi
Q15470554,trichosalpinx calceolaris
Q15471249,malaxis alamaganensis
Q15471571,triphora carnosula
Q15471669,microchilus madrinanii
Q15472163,epidendrum microrigidiflorum
Q15472929,epidendrum odontochilum
Q15473606,xylobium cylindrobulbon
Q15474411,epidendrum rhodovandoides
Q15475031,oberonia forcipifera
Q15477479,epidendrum scalpelligerum
Q15477599,mycaranthes monostachya
Q15479093,oeceoclades antsingyensis
Q15479702,habenaria falciloba
Q15482391,habenaria stenoceras
Q15483967,habenaria spathiphylla
Q15486264,lepanthes cordata
Q15488848,lepanthes longiloba
Q15489265,aglossorrhyncha bilobula
Q15491586,lepanthes vogelii
Q15494324,roeperocharis alcicornis
Q15494579,masdevallia carnosa
Q15494919,lepanthes vulpina
Q15496699,ceratostylis grandiflora
Q15497297,maxillaria colorata
Q15498307,pterostylis daintreana
Q15498406,maxillaria poicilothece
Q15498570,octomeria rhizomatosa
Q15498573,mormodes castroi
Q15500784,caucaea tripterygia
Q15501334,tomzanonia filicina
Q15590871,alsophila portoricensis
Q15591687,cyathea atahuallpa
Q16753143,gonystylus affinis
Q17323642,microchilus bravocollinus
Q17324698,oncidium curvipetalum
Q21269565,dipodium elatum
Q21269937,echinopsis serpentina
Q21298273,prosthechea karwinskii
Q21399825,pterygodium newdigateae
Q28816683,pinalia daymaniana
Q39376876,cleisostoma crassifolium
Q42728794,acianthera prostrata
Q42743041,gastrodia albidoides
Q42893279,scaphyglottis baudoana
Q56525663,peristylus reticulatus
Q67323548,platanthera hondoensis
Q90479459,maxillaria pubicolumna
Q91328133,maxillaria cryptocentroides
Q91466553,rhipsalis flagelliformis
Q91484237,taeniophyllum taenioides
Q92127212,odontochilus nakaianus
Q92132704,pabstiella menegattii
Q92160898,stelis pauxilla
Q92948826,pabstiella elegantula
Q129511,aloe ortholopha
Q1141063,calypso bulbosa
Q1668289,vanilla kempteriana
Q5199313,cylindrolobus cootesii
Q5221117,dendrobium williamsonii
Q5726231,benthamia bathieana
Q5876421,gavilea odoratissima
Q10261039,corybas gibbifer
Q10267121,disperis concinna
Q10273340,epistephium parviflorum
Q10369543,selenipedium steyermarkii
Q15239431,gastrochilus sinensis
Q15432924,ophrys konyana
Q15440103,pleurothallis dichotoma
Q15441120,pleurothallis gutierrezii
Q15442454,cynorkis brachycentra
Q15442694,cynorkis ochyrae
Q15446182,eulophia tanganyikensis
Q15448195,spathoglottis kenejiae
Q15449867,didymoplexis africana
Q15452659,dipodium freycinetioides
Q15453560,stelis chlorina
Q15456995,stelis fractiflexa
Q15458919,stelis pactensis
Q15459039,drymoanthus minutus
Q15461833,galearis fauriei
Q15462222,stephanothelys siberiana
Q15463458,fernandezia tica
Q15464544,taeniophyllum coiloglossum
Q15466641,dendrochilum polluciferum
Q15466653,glomera terrestris
Q15466741,helonoma americana
Q15469683,epidendrum dixiorum
Q15470502,trichotosia ediensis
Q15470705,epidendrum galeochilum
Q15470783,trichotosia jejuna
Q15471918,malaxis andersoniana
Q15472228,epidendrum molaui
Q15472233,epidendrum hornitense
Q15472582,epidendrum panchrysum
Q15474137,neottia oblata
Q15474150,eria minahassae
Q15474461,epidendrum tenuicaule
Q15474944,mystacidium braybonae
Q15475000,oberonia arcuata
Q15475292,epidendrum veltenianum
Q15475298,epidendrum torquatum
Q15477323,stelis brachyrachis
Q15478088,oberonia elmeri
Q15478442,oberonia josephi
Q15482094,habenaria robusta
Q15483162,otoglossum weberbauerianum
Q15484685,phreatia linearis
Q15484836,phreatia quinquelobulata
Q15485208,lepanthes clausa
Q15486109,lepanthes cochleariifolia
Q15487586,lepanthes alkaia
Q15488265,prasophyllum barnettii
Q15488620,phreatia kusaiensis
Q15489047,prescottia auyantepuiensis
Q15490188,lepanthes pendula
Q15491004,agrostophyllum trifidum
Q15492353,liparis ficicola
Q15493224,rhomboda cristata
Q15493553,pterostylis praetermissa
Q15495735,ceratostylis acutilabris
Q15496079,brachycorythis thorelii
Q15497002,anathallis petersiana
Q15497128,maxillaria antioquiana
Q15497141,masdevallia scalpellifera
Q15497349,maxillaria darienensis
Q15497568,octomeria decipiens
Q15499251,octomeria parvifolia
Q15541824,cedrela dugesii
Q15589482,aa riobambae
Q16975280,brassavola angustata
Q17324267,maxillaria dichaeoides
Q24008127,trioceros goetzei
